applicant_id,age,income,employment_years,credit_score,loan_amount,loan_term_months,existing_loans_count,marital_status,education_level,loan_purpose,loan_approved
a9cb76c7-b42e-4e9c-b660-88f92b614d4e,54,96293,14,537,17061,12,0,Single,Bachelor,Home,1
8fcc74b5-194c-4712-a2fb-61fa718fac17,64,84771,37,621,9392,60,3,Divorced,Master,Personal,1
abfce6c2-0b65-498e-adb7-1efa68514353,55,126794,23,640,37105,12,0,Single,Bachelor,Business,1
1d5da8cb-0bbd-467b-b2cb-25f6ba1df3d8,42,47484,0,604,45487,36,1,Divorced,Master,Business,0
df864a59-c5f2-4aa3-88ae-6cea1f7321e3,64,97865,17,307,49588,36,1,Married,PhD,Personal,0
bf99030a-9e7b-4834-b3c0-12b815636ba5,44,119074,6,506,14621,48,3,Divorced,PhD,Car,1
4ff27883-e717-4879-9c52-a9fe394179a2,37,149920,1,710,13718,48,3,Single,PhD,Home,1
14e3c6fa-1932-4a5a-a4d7-043996a6a05b,30,47115,39,557,27235,24,2,Divorced,Bachelor,Business,0
54278032-e543-4a4c-b135-9a8631d5009c,50,46038,30,345,39576,36,3,Divorced,PhD,Home,0
ee82d6b3-9590-415c-86c1-8f653563a190,43,56622,32,425,47170,36,3,Married,Master,Personal,0
12822249-6d67-4ccf-94f8-50d3dc444ef2,52,55886,29,320,13175,24,2,Divorced,Master,Car,1
1a7f5b30-bfb0-447b-9f4c-96e802b88bcd,37,71284,30,469,14240,12,3,Divorced,Bachelor,Personal,1
e7c3743b-f360-4e17-afaf-71a0e61a54ea,37,29901,33,843,25778,36,4,Divorced,Bachelor,Car,0
acd2b2dc-1fe3-4a1a-a446-7a786612b4be,34,76377,6,715,36935,36,4,Divorced,Bachelor,Home,0
25ec55cb-39e6-4803-8606-85dce2f29edf,29,102910,24,754,42436,48,4,Single,Master,Home,0
0de22d4f-1281-4403-8dca-a99d84c3ffff,60,69862,15,505,47114,24,3,Married,High School,Home,0
25f3b25e-8539-4b6f-be07-464b840476bd,22,138992,21,632,27264,24,1,Divorced,High School,Home,1
d33c4f29-253e-43f2-b119-323da0bf10ee,45,140055,35,320,16230,48,1,Married,Master,Business,1
e1c54e76-c992-4c95-9811-c0e6da4d641d,59,131826,26,364,48245,36,2,Married,Master,Car,0
cd24918b-2e30-4582-8c66-8c030650b03a,29,52806,16,387,7239,60,1,Single,PhD,Business,1
a46f46ef-eef7-4ddf-8094-c1b6ef705659,42,37659,3,778,30627,24,1,Divorced,Master,Personal,0
23f97ee2-24f1-4320-b1e9-4e4089cdab29,63,134306,34,342,49138,36,2,Divorced,Bachelor,Business,0
025014e6-9684-4d1d-9a3b-4b3e49f6cb74,24,43453,21,440,35075,12,4,Single,Bachelor,Business,0
491ac099-8c03-4af9-ab21-d2b4ec5b8717,46,50498,34,673,21812,24,2,Single,Bachelor,Personal,0
c2b36701-1e9e-42a3-8ba3-1adb37a2b6fc,49,90393,14,815,23515,48,1,Single,High School,Personal,1
4a728f96-9f00-4d08-a509-54fd62c5c847,54,36312,39,799,30073,24,1,Married,Bachelor,Business,0
8195f779-36ee-425d-b388-d0f798ae2c3d,43,21436,20,578,48244,48,2,Divorced,PhD,Personal,0
786607f0-2a15-421c-99ef-9991ec60732b,57,47569,12,625,19484,12,3,Divorced,PhD,Personal,0
4ba05fff-951e-49c2-9fb6-02be61768402,31,78813,10,717,8866,36,1,Divorced,High School,Car,1
58493300-da48-4ea4-8ba8-cb9d9fc3138b,26,136787,26,607,5850,48,1,Single,Bachelor,Car,1
ec573216-f4be-404b-9707-c612f51e4412,38,110485,30,606,48619,48,2,Married,High School,Personal,0
56cf9a63-3f55-4776-a524-c0185b643c3d,41,93229,31,769,30634,12,1,Married,Master,Business,1
fe8780b9-1dd9-4c94-b08f-5d7d125b08ea,62,65986,29,483,39912,60,3,Single,Master,Business,0
a8ec54d1-6788-43e3-b9ce-edbacfd599ff,56,122555,17,590,11550,24,3,Divorced,Master,Car,1
16da4e00-dba6-4a86-a474-65e887ea0e20,61,73177,15,548,28487,60,2,Divorced,PhD,Personal,0
300bbd0b-496b-4aee-9559-dba45afd55a8,58,148541,34,623,15764,24,0,Married,PhD,Car,1
94aa6ea2-9f33-4c65-b429-6577095c177f,54,29305,8,742,31357,12,4,Married,High School,Car,0
cbac347f-e9fa-4d11-b562-62938bba552c,37,52646,38,358,34597,12,3,Divorced,High School,Personal,0
af0a63ad-6cfb-498e-babd-0a6d82718dda,57,112838,36,568,37713,60,3,Single,Bachelor,Car,1
8df69864-bb5e-4ffd-8b64-9cfae4a7ba93,45,96126,9,617,29979,12,4,Single,PhD,Personal,1
f7e0ffa9-4e91-4935-8d17-465afa7b20b0,58,140900,11,393,34445,36,2,Married,PhD,Personal,1
f8c96546-93e0-4c3a-85f4-213fc9bbef55,32,137922,7,553,10342,60,1,Single,High School,Business,1
eb6b7287-dc15-4de7-9117-1f5ce2c9bfdf,43,144145,2,759,13594,48,2,Single,High School,Car,1
77a5f5f0-a078-4876-8124-de85616f6dfc,62,60430,18,814,36170,48,0,Divorced,PhD,Personal,0
22b539f5-b070-4f86-b46a-fe2e7225eea2,42,142238,10,832,41425,12,0,Divorced,Bachelor,Personal,1
3364c2aa-ea2e-4367-8f60-e7e1171256be,41,88659,7,403,47761,12,4,Single,PhD,Business,0
cd38b0ca-9808-4b68-a387-f078835c7a99,47,135341,25,701,37951,24,0,Married,High School,Home,1
f3b70f38-2a4f-4e41-9f7c-4ef3aeb53d07,51,24158,22,632,33215,60,0,Divorced,High School,Business,0
71847883-235f-4d92-9ac5-348a90cfee9c,26,94236,9,392,20745,60,4,Divorced,PhD,Car,1
a654433b-dc31-4575-a05e-c6f842a224a6,47,96067,17,841,6516,36,4,Divorced,PhD,Business,1
3c26cd74-1987-4e49-b252-3ce5c2785860,60,47738,11,736,41924,48,4,Married,PhD,Car,0
c1a66695-88ec-4214-8d34-257685b1e2ea,54,29879,38,309,10085,48,4,Divorced,Master,Home,0
4afd34dc-5cbe-48ed-9879-ad2697691692,32,25543,25,755,8693,36,4,Divorced,Bachelor,Car,1
d78e9f19-895d-4132-aa09-f14597aa58ee,27,132284,10,714,17433,24,3,Single,Master,Car,1
058dbd89-9617-44b5-83f1-2bd09d61520f,30,67924,9,817,31125,36,1,Married,High School,Car,0
98b7f6f0-e306-4509-95ee-36639cf2af00,37,62348,2,674,17470,24,4,Single,Bachelor,Car,1
0d06b326-e574-46e9-b6ab-a6642bfb79eb,46,104117,6,830,49908,24,1,Single,PhD,Business,0
b6f510b3-d254-4f56-ab56-21126b3b7156,41,56679,3,823,17946,24,0,Single,Bachelor,Car,1
e5ac0d97-24e8-4a26-83b9-810f87a3d9ef,48,99118,39,672,40559,12,3,Single,PhD,Home,0
d943966c-7958-400c-8d21-d15cd4507f3f,22,63888,7,738,5995,12,4,Single,Master,Personal,1
0fa2ab67-fc17-4b2e-8c1c-fc1b941a4839,63,50276,37,494,7856,24,3,Single,Master,Business,1
7cf9ea17-2f68-46cc-8174-b2cd8b8c2648,21,123539,12,564,44841,36,2,Divorced,Master,Car,0
0c6f9eda-8bd5-4df1-8270-a3d8cf4f83e0,56,24799,11,806,46852,36,1,Married,Bachelor,Home,0
dc4c75e4-b37e-441e-9417-2bd773d32bda,46,110627,34,725,11179,36,4,Single,Bachelor,Business,1
b0547108-cf63-4ebb-a6fb-9b021115e30e,49,113770,37,398,32412,12,1,Married,PhD,Business,1
8c3763dd-a35d-4e06-89f8-26c0121dd488,41,132529,35,329,30640,24,1,Married,Bachelor,Car,1
9ef1fbd1-522f-4690-90ac-d662edf32ab6,31,144713,1,590,32006,48,2,Divorced,Bachelor,Home,1
42e07533-f511-4474-a210-7d6865375eb0,60,140048,14,786,29744,36,1,Married,High School,Business,1
78473db9-0355-4e93-8a92-7beecfca52ec,31,110141,33,705,37938,12,0,Married,PhD,Car,1
828d6cf6-a781-4a79-9a68-9e96657b3679,56,80558,38,327,38506,60,1,Married,Master,Personal,0
4bc6e71f-2d52-4954-895c-f7deebb520b5,59,135013,25,445,19933,24,2,Married,Bachelor,Car,1
f91690ac-cc82-44a0-a2ed-e1b1fa0b0d68,60,56534,4,587,22701,36,2,Divorced,High School,Home,0
9f43751f-fc9a-4d2c-bfbe-1faeee940513,55,51668,24,551,39055,12,4,Divorced,Master,Personal,0
b6a3eaa9-87d6-4620-b2e9-f7e938a66a73,54,24111,33,461,11081,60,0,Single,Bachelor,Car,0
326e6b01-6888-4dd7-9709-0cdbeaf43916,44,44686,3,409,9036,24,1,Married,High School,Home,1
c4048106-568c-4a8f-be64-c0a033d279ac,42,92551,33,697,9536,48,2,Married,Bachelor,Business,1
e9107855-d8bf-4351-a9b7-c2a27d076fa1,25,92392,26,570,34033,24,2,Divorced,High School,Personal,0
9a481b52-2a25-4ca7-9ca9-9022a21873aa,53,36490,28,487,48229,24,1,Divorced,PhD,Business,0
85a575a0-27d9-4e69-8dcf-96ba0fefb1a1,56,55194,4,831,46617,36,1,Divorced,Master,Car,0
d2c959b9-e431-46fb-8c46-dca3fd7ec969,40,34497,17,575,25587,24,4,Married,High School,Home,0
f3d6ed04-6a76-4a72-b565-8538b07548a9,39,139066,3,546,10334,60,4,Divorced,Master,Business,1
30ea344c-97e7-423c-9d21-f9e084d359c9,55,73516,0,623,29308,60,0,Married,High School,Home,0
c8b25a70-10fa-4203-80ff-a271ce4b7fb6,63,137219,19,317,24585,24,4,Divorced,High School,Business,1
cdebff70-b246-44f9-b630-f4fd213e10d6,37,108730,5,707,37681,24,4,Married,Bachelor,Home,1
ef2be518-8768-47b1-968c-bce3303d0b36,63,64104,19,710,13767,60,3,Single,High School,Business,1
269f7f9a-1d3c-4ab7-b865-8a1f822ee91a,54,25316,19,424,46259,60,1,Divorced,Bachelor,Home,0
5e300335-d45b-406d-aced-d937c0093869,29,58130,26,619,33082,36,4,Single,Master,Business,0
c89a7e81-0f21-4b98-85f4-2b92e8ca042f,46,90229,25,452,39660,48,3,Divorced,High School,Car,0
0824c886-8c49-46fa-9443-f305521fb8b7,22,127294,31,319,10481,60,3,Divorced,PhD,Home,1
6f0d0d4f-2df4-466f-8eb5-1fcc816aaea1,29,49954,9,546,11720,48,4,Married,PhD,Car,1
19cc827a-f94a-4c60-a82e-fdac29e44eb4,29,133437,17,689,45422,48,2,Single,Bachelor,Business,1
624965c5-916c-475f-998a-9ab651b7d3ea,60,41652,11,646,8648,60,4,Married,Bachelor,Home,1
2361e185-8622-48cd-ae79-07dfbace1c12,37,34178,9,775,18685,36,4,Married,Master,Business,0
dbb9fa0a-ab22-4589-9e3f-7ed2d43198ff,21,128933,23,502,36611,24,1,Married,High School,Business,1
44924975-b0c0-4762-8536-702d804f1264,45,71163,23,308,24125,12,2,Married,High School,Car,0
555849cf-fca9-488a-b008-11da9fa8e160,63,34751,37,830,28536,24,0,Divorced,Bachelor,Car,0
fa4217bf-7bb1-43e1-8e29-bed6f0fc23c2,60,85961,24,402,10227,12,4,Married,Bachelor,Car,1
c6056349-7946-458c-af67-74532986cda3,62,23044,7,545,19758,60,4,Divorced,High School,Business,0
6fe494dd-89d6-4c83-b2b7-ee9774d981ee,45,83165,13,618,10511,24,1,Divorced,Master,Car,1
24531f4c-3a51-49ac-80b9-7086c6f116f0,59,31480,30,650,47818,24,0,Married,Bachelor,Car,0
ada1be05-e231-4ca3-a561-7aa35df05627,55,85439,23,533,33270,12,3,Divorced,High School,Home,0
dd4abea4-0c67-49aa-aa5d-cbe4ce7e541d,23,63874,15,336,23681,36,2,Single,High School,Home,0
065e7f63-9fac-41fc-84d3-ef45995bbd89,57,124533,19,644,45161,60,0,Single,Bachelor,Car,1
90cba454-b737-4554-9b5c-91d295f3aa5c,64,86775,37,591,32440,60,4,Single,PhD,Personal,0
3e0ba645-4457-4993-994e-350bf1e0310c,64,26566,14,316,49504,60,3,Single,PhD,Car,0
7ccc4671-a59a-48e6-bb6e-ec9a3a6c8e2d,50,105311,13,389,31275,24,1,Divorced,PhD,Car,1
6c86484d-5ed0-46d8-bb92-b978e9050431,58,122517,11,647,24718,48,4,Divorced,High School,Car,1
a6057da2-6a7b-432b-bc4f-1eb73f7ba7a7,54,73149,33,743,23446,12,1,Single,Master,Personal,1
5714e33b-cb1e-4330-b6b9-3209ab1beb31,32,23006,7,552,19676,24,2,Single,Bachelor,Business,0
43ceed78-f932-4320-b662-b86c6465e205,39,92561,18,483,30240,36,1,Single,Master,Business,1
10cbabb5-fb0a-4a2d-a802-fa9b13bceeec,57,39423,4,589,39232,36,0,Single,Master,Personal,0
1af9714b-568b-49d7-b0e9-408a13903061,64,124862,26,514,17837,24,0,Divorced,Master,Home,1
332984c8-e626-46e4-ae5a-0e482a854acd,37,110710,12,457,15276,12,2,Single,Master,Personal,1
6f897cda-fc1f-4480-8978-e082f8c69b27,30,112199,31,692,41473,60,2,Single,Master,Car,1
934dc8a4-560c-43b1-ba22-42ea87cf9334,32,53952,30,319,19095,60,2,Married,PhD,Personal,0
4b76918d-5d13-4b6b-8c91-db9942549d33,36,47326,36,770,11912,48,0,Married,Bachelor,Home,1
e6ba018c-3657-4daa-bcd3-c80823d101f5,44,137272,1,730,5435,24,4,Divorced,PhD,Business,1
6097840d-2bec-4e56-b227-c6832c8dde1d,39,51139,6,367,48300,48,0,Single,PhD,Car,0
63bfaaaf-a487-450e-8fd5-d44e007b4221,28,82103,10,376,9396,36,1,Single,PhD,Car,1
06651c4d-8020-4b22-be3e-8b0e38992beb,51,132734,10,401,21013,60,2,Married,High School,Business,1
bd72d5f6-2fe6-42c4-8229-1a1e10a05d40,41,80857,22,506,23081,60,3,Single,Bachelor,Personal,1
63f10355-e64b-49ea-9ae1-1687c3843ab5,37,93638,30,512,29478,48,0,Single,PhD,Home,1
e1a21f74-2d3f-4356-b889-560734c6b02e,43,132173,7,378,12122,24,3,Single,High School,Business,1
7531b44f-0e92-4a37-a8ff-d7175c9b396e,57,92652,31,412,17203,48,4,Married,High School,Home,1
7d68f55c-4e85-4ef1-855d-a004547f9b88,36,32937,20,432,14238,36,0,Married,High School,Car,0
1aff1ba8-c53c-4c14-9b60-24e81d22877d,26,146934,30,496,39186,24,4,Single,Master,Business,1
20228bb8-9369-4058-a3c7-aa695dc3e30c,28,50161,0,324,19768,36,4,Single,Master,Personal,0
685d5041-1c28-49da-ac43-edf8b1e7309c,45,24383,12,771,16213,24,0,Single,PhD,Business,0
a0b9dc05-c298-48fe-9b35-5daf4c5b5dcd,38,105856,10,842,46529,48,0,Single,PhD,Business,0
642634a7-e88d-41f2-bde7-f0bd2c8b4592,45,136387,28,589,44928,12,4,Divorced,High School,Car,1
25907a7a-f7e8-48cb-81db-3f535a33618f,32,90043,3,555,13220,48,2,Married,High School,Car,1
b2e4b57a-6afe-4642-945f-13c05c2a569d,35,34735,35,505,32730,24,0,Divorced,PhD,Home,0
24a0e832-4b65-44b1-86a5-c693662ae554,46,79919,14,774,12643,36,4,Divorced,High School,Car,1
2ea13147-c66d-4902-a47e-0c4a3fdcbcaa,61,115249,2,367,16698,48,1,Divorced,PhD,Car,1
60ae55b4-adb5-4176-9bc7-dfb26d9e1148,46,102055,28,514,16396,24,3,Divorced,PhD,Home,1
7817d1fb-a924-490f-906a-0bd99419932d,52,87561,20,721,28585,36,1,Single,High School,Business,1
532b6c97-2a35-45e7-a5af-20a246129c5e,30,105455,1,838,34773,36,0,Single,Master,Business,1
d5e6510b-be3d-44db-aa61-d84a2657cdf0,36,57622,5,761,44186,36,0,Single,Bachelor,Car,0
ff727334-1274-41f4-9160-7a9185ea101a,27,58135,30,754,11487,24,0,Single,Bachelor,Personal,1
9c0e72d0-bd59-442e-92b2-b68fcfc7af4c,37,55658,23,600,9775,36,0,Married,PhD,Personal,1
0127f038-3094-42ec-85fc-7fa0d31a053f,43,104677,39,587,6985,36,1,Married,Master,Business,1
7a607b86-f8e1-4532-a6bc-8773dfd761d0,46,49696,16,301,9816,48,2,Single,Bachelor,Home,1
62341e1f-febd-4c48-b99f-4ca1ed6d2915,41,23773,4,319,17223,36,4,Single,Master,Business,0
ceb17bde-97ba-4b24-b19c-6c3746b12205,42,44956,1,776,23413,12,4,Single,Master,Car,0
196cbdbe-57d1-4d6c-8af7-a791f51d2016,27,141340,11,790,12205,24,4,Single,High School,Home,1
2b655cc2-b151-45c2-872e-7d64ef7475d1,34,35819,4,556,30049,36,3,Single,High School,Business,0
f3e8315e-2577-4c88-875e-6ebfe9756874,35,21528,19,752,26500,36,0,Married,High School,Business,0
d179059c-c3fe-4dd5-a881-7a0b8f085f82,27,147781,7,737,37938,60,1,Married,PhD,Business,1
b74ea83b-da1f-409d-b847-9a027a4eac1e,29,106491,0,697,41012,48,1,Single,Master,Personal,0
5b46480b-2640-4191-83d9-d2630494c205,28,64588,5,452,23855,36,1,Married,Bachelor,Personal,0
59f56035-4376-46dd-9fef-155b2ce4a7a8,43,90585,10,521,20558,48,2,Married,Master,Home,1
39047879-a2ce-441d-b8d4-7134e178b519,49,119152,2,735,43743,48,0,Divorced,Bachelor,Home,1
94b4f65d-149e-46e0-81af-2b6f0d652786,38,147872,30,435,22629,12,4,Single,Master,Home,1
2fdeb242-9609-473b-9ab3-ea508243ee8a,51,40511,27,827,12769,24,4,Single,High School,Personal,1
e199159b-6e4d-496f-8fd7-fd2e3807dcfc,50,30119,4,578,13989,12,0,Married,PhD,Home,0
2124e94e-bccf-4590-85ac-0432c64bca0f,59,95893,25,784,18739,24,4,Married,Master,Business,1
64929d45-e109-4d00-89bb-e15dc7b943b6,55,36167,15,845,43787,60,4,Married,PhD,Car,0
ef825448-b989-4465-9faf-ab24d38fa2ba,38,76503,30,544,26951,12,0,Married,Master,Car,0
3f320f7c-b50c-4aa2-9b0d-0152e3632ea0,62,130782,27,317,17932,48,1,Single,Master,Business,1
c39f0118-db70-4faf-bfd8-23e2cc3d00dc,59,140554,6,442,36151,36,3,Married,Bachelor,Business,1
6feebcb1-50a6-4693-ab11-8272052e4c27,37,107789,37,800,38089,60,0,Married,PhD,Home,1
d4a872e5-f5fc-4bce-8737-0b5770a42855,34,54889,8,826,47028,24,4,Single,Bachelor,Car,0
a115fd05-4565-452d-882b-7b1deb027a3d,51,65678,38,392,13515,12,4,Married,PhD,Home,1
acbb1d63-de37-4580-bf29-5864fe724786,44,115334,34,682,27939,60,3,Divorced,PhD,Home,1
0baff031-1475-422a-8dd0-6b06b69de7a6,55,80262,26,578,10338,12,3,Single,High School,Personal,1
7a3581a0-dbbb-4259-88d2-dddf1cdec2ba,64,24681,11,748,48054,48,3,Married,PhD,Business,0
bb9af994-992f-40f4-a45c-5230dfb83ce5,54,100291,24,587,13836,12,0,Married,Master,Home,1
aa91a4de-6e0f-4313-a32a-81675fd0f332,23,86008,28,775,8844,24,1,Single,PhD,Business,1
4ffd9cc7-d1ea-45aa-9cc5-0eaa7efcdeea,57,136475,30,470,14903,24,3,Married,PhD,Car,1
5b4fd834-334d-456c-a882-ce7510f96014,63,118417,33,824,48640,36,2,Divorced,High School,Car,0
1f7d4bbf-57ce-45da-9887-af52f6517d6f,60,33690,32,671,13494,36,1,Divorced,Master,Home,0
9cec390a-b2fc-4f5a-9f34-b16e1e041f54,46,45912,26,692,41029,24,3,Single,PhD,Personal,0
19bb5606-a465-4f58-8285-c1de9c7803c6,43,26473,1,484,19234,24,4,Divorced,High School,Home,0
51ca498b-e94f-4602-8bf0-f79402014c41,64,61298,13,809,25144,24,0,Single,High School,Car,0
6e0a68ea-1f34-4126-ae34-79510ef8c70c,59,38669,12,731,28386,60,4,Divorced,Bachelor,Car,0
f61a6fc9-aeea-4d52-8543-2eb15c08cbb4,35,119500,23,508,48584,12,4,Single,Bachelor,Personal,0
2d20c20d-1862-447f-8214-05571528a5c2,24,101998,4,628,5335,60,0,Married,PhD,Car,1
ba4afd4b-dd0c-46ae-a5b1-a85f411e5a07,49,40943,33,660,23262,48,1,Married,Master,Personal,0
a1cebe65-820a-48db-ba3e-bfa9d25ae671,42,58785,22,743,32867,36,4,Single,Bachelor,Business,0
1072e797-8af2-490f-b317-b1290db94f3c,45,120956,18,740,39620,12,1,Divorced,PhD,Personal,1
7e5044f8-35d1-46e1-bc4c-5d02ccf066cd,33,83427,29,668,9755,36,0,Single,Master,Personal,1
ab2d7f3c-aab3-4eaf-8d2f-5b7f2731a6c9,38,82001,15,405,39768,48,3,Married,PhD,Personal,0
d0221de4-2a00-4919-903f-c26e11834d1a,53,81724,39,624,43006,24,4,Single,Master,Business,0
a63c9bcc-f1b3-4b68-abf2-2b3b367ded3b,36,139006,33,531,12788,36,4,Married,PhD,Personal,1
9466cd3f-feca-46af-b493-f9bf9cd35afc,62,30832,10,548,34575,24,0,Single,PhD,Home,0
60831f7a-8e4e-44f8-bed3-e677cf8659f8,64,25385,13,616,23513,36,0,Single,PhD,Home,0
cf2dbdf3-1c48-4bb4-9afe-af95b3b04e01,22,115898,14,563,10132,48,3,Divorced,Bachelor,Home,1
4b80c849-1cfe-4280-b230-e52c4b6f3516,55,34708,34,802,31532,36,0,Married,PhD,Home,0
98aa0f71-de96-40a3-b7d7-993036cde64b,62,78600,6,562,23909,48,2,Single,PhD,Personal,1
62401de9-592b-45ec-a18b-134ade453446,54,43438,28,715,23730,12,2,Single,PhD,Car,0
61a5d60d-68b4-4dd0-a44d-de7d2a7334f3,50,102747,21,369,5749,60,0,Divorced,PhD,Personal,1
dc2816fc-6f84-4bf3-bc00-390850bac3dd,33,100107,22,533,15935,48,3,Single,Master,Home,1
59b8059c-90e0-4e02-bab0-f5371879a0a3,33,80062,23,731,21049,36,2,Single,Master,Personal,1
d20c77c5-5d57-4c0b-bd09-b25fc7ec5f17,38,85428,34,353,47259,12,4,Single,Master,Personal,0
bdfa660a-1aa8-4f2f-9aec-80b75ed892cc,52,106843,9,469,46263,48,3,Divorced,Bachelor,Home,0
a0313226-faa8-4ec7-8da4-1b5cb237e0dc,52,31002,7,335,7915,36,0,Divorced,Bachelor,Personal,1
c729826e-29d2-4acf-b9a0-d9515063a43d,55,56153,11,558,36506,48,2,Divorced,Bachelor,Home,0
1382e833-d054-44de-9ab9-b9cfecd19003,59,42440,28,550,10956,48,3,Single,Bachelor,Car,1
98bc123b-39c5-4f48-8699-0f5deda15478,49,87501,28,312,24728,24,4,Single,Bachelor,Home,1
5d5c2062-c6c0-476e-992e-e8d1d80602a1,49,52556,22,840,12579,36,0,Single,Bachelor,Home,1
8140483c-3bef-4a25-a8de-81b07d8bbee1,64,87963,25,356,13227,60,1,Divorced,High School,Car,1
e7894b49-b627-48dc-997d-7b310c6bf86a,36,121145,36,460,17709,48,2,Single,PhD,Business,1
50c03085-0577-42cd-bd90-d58e25ec7891,64,110725,31,736,24933,12,4,Single,Master,Home,1
d6b4a57a-3b9e-4fe9-afbc-40d387fb0b00,30,110674,37,529,27005,36,3,Single,Bachelor,Home,1
14deac3d-944c-4b69-b1d8-12be5db7ea9b,50,26563,5,492,48345,60,2,Single,Master,Business,0
89583dc0-0598-4d10-8fac-7dc4d3b3c648,45,99923,7,656,22817,36,2,Married,High School,Business,1
70eae5a1-e767-4e34-858e-783f8464e7f4,59,25840,16,651,34134,60,0,Divorced,High School,Home,0
a15bb9fc-0d1c-4638-8769-9e0de3b6e0d9,40,35154,11,557,5080,60,4,Single,PhD,Home,1
c1bcbe7b-4922-4f81-aa53-015b06c6e72c,25,44194,21,592,47462,48,2,Single,High School,Business,0
ecbe3a5e-eca5-41a4-af01-58f50f6f71b5,21,85020,13,685,26889,24,2,Divorced,Bachelor,Home,1
26d19257-be4a-40d2-ac9e-2506c74029ba,50,66861,33,533,17707,36,4,Single,Bachelor,Home,1
3d33281b-e15f-4884-b86c-22034d3b6550,23,42448,18,595,24326,12,3,Single,PhD,Business,0
de829434-d8c1-438d-8ccd-e6034a2a8bb4,34,116460,5,836,30370,12,0,Single,High School,Car,1
4bb55977-80ab-4b4c-b859-ce759efb88ae,50,43528,17,678,47690,24,2,Married,PhD,Business,0
7596d381-33f6-4162-a64f-da53267b1de1,24,49402,35,509,29759,12,4,Married,Master,Business,0
38ff66b3-b4a1-45cf-8df6-273123a8cb71,38,24352,36,838,30747,36,1,Divorced,Bachelor,Car,0
508053d9-e212-49b5-8f0c-0d2c7476fece,57,20184,37,477,39810,12,3,Divorced,High School,Personal,0
4ef7d318-bab2-4b32-a04d-91a28cb7eed3,45,30384,14,371,49636,36,0,Single,Master,Home,0
55bd52cc-fe15-46ea-881d-c234e6b1fedd,21,34319,37,807,34511,60,1,Single,Bachelor,Home,0
b8070037-aed1-4706-8a68-f2cebedecd49,35,140497,39,521,41328,48,3,Single,High School,Home,1
1165d2d6-6b01-420a-a0db-e103edc99882,29,40449,8,527,12793,24,2,Single,High School,Car,1
85df1c9f-3c8f-4cd8-a258-2dc0e45156b9,35,76333,5,532,15074,24,0,Married,Master,Business,1
4196e5d0-07f9-4cec-82ef-9c88ee3b7848,44,61205,1,567,9710,12,3,Single,High School,Personal,1
2f7f4f5f-190d-467d-ba36-fde34ceac6a2,24,146966,15,553,45541,36,3,Divorced,High School,Car,1
0f0de98c-7c02-48ae-afde-85c4e2261848,32,30426,0,305,46376,48,3,Divorced,Master,Personal,0
56ba3de1-92b4-48ff-b12e-0817afd24769,57,27504,29,346,21700,12,3,Married,High School,Car,0
0633754b-0a65-4f09-9feb-8a0cc0ab23b2,57,76578,32,706,49259,48,1,Divorced,Bachelor,Business,0
b33906c0-8ee3-45a5-b780-6b4084832456,63,78209,0,553,24347,36,0,Divorced,High School,Personal,1
96ff27ca-f223-4f57-9f61-35b81de464f3,26,136775,38,748,38859,12,2,Divorced,Master,Business,1
6f8ccb7e-48d5-44d4-a6a4-ac0b60008d5f,59,53368,15,358,32420,12,0,Married,Bachelor,Business,0
481a6d51-f011-46b0-a506-43aa4e623e3c,44,126108,16,692,26983,48,1,Married,PhD,Car,1
5dbc9ee0-39e6-419b-a3e6-85cd0cbf9766,31,131553,37,490,22060,12,0,Single,Bachelor,Personal,1
8ca0327f-2a09-48cc-b040-a5c70cd4243a,33,123841,17,564,38892,48,1,Divorced,Master,Personal,1
ae9a7902-bfa9-4d06-9309-dc326568b70c,54,72185,21,442,15482,36,1,Divorced,Bachelor,Personal,1
df8f46d6-76a0-4455-870a-8b693149c28c,45,117630,21,545,38881,48,1,Divorced,Bachelor,Business,1
4ca6c021-1c77-4207-a7da-aedd7c445827,27,136744,34,515,6972,36,1,Single,PhD,Personal,1
dc2ec3c4-ec92-495e-9b87-d1ac8108b497,24,100221,30,736,16140,36,3,Married,Master,Home,1
45871176-73ea-462d-a31c-7cb994dea872,28,145011,39,775,12767,60,0,Single,PhD,Business,1
28259e36-237c-494f-b57b-97036d2e7691,40,28724,26,683,25606,48,4,Single,Master,Car,0
36e0d789-b425-4260-ac81-e48d9e09e91b,49,25084,35,846,42482,24,1,Divorced,PhD,Business,0
07cd89fa-1a6f-4f31-ad57-cfa49009f42c,30,54810,3,714,12661,60,1,Single,PhD,Home,1
a3d0fe18-613b-437f-854a-2ab3a957d004,63,142648,4,431,12143,60,0,Divorced,Bachelor,Car,1
e3ddb51d-1cb7-466b-95b7-247b9e0bc30e,54,102277,24,697,46715,48,3,Married,Master,Business,0
16512d08-940c-41e1-ba71-275b5b678344,46,102297,30,806,49728,60,2,Single,High School,Business,0
38bebe6a-3056-4772-b7ea-d2b192bc0b45,61,145099,13,452,37164,60,1,Divorced,Bachelor,Business,1
2c11eebc-c582-4734-a032-a503da973c10,23,98872,29,467,41604,12,3,Single,PhD,Home,0
a379b4b2-f89e-491a-89d5-f9037c4d0e28,26,40872,11,529,28693,36,3,Divorced,PhD,Business,0
b8ea3d90-4d59-4310-a194-3a53331f90c3,25,98950,26,703,17164,24,4,Single,PhD,Business,1
